Alias	AvgSpotLen	BioSample	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	INSDC_last_update	Instrument	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	SRA_accession	Sample_Name	Title	environment_biome	geographic_location_country_and_or_sea	Assay_Type	BioProject	Broker_name	Center_Name	Consent	Description	ENA_checklist	INSDC_center_name	INSDC_first_public	INSDC_status	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	collection_date	environment_feature	environment_material	geographic_location_latitude	geographic_location_longitude	host_associated_environmental_package	investigation_type	project_name	sequencing_method
601017001	302	SAMEA104467338	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293993	2018-01-11T15:12:12Z	Illumina HiSeq 3000	601017001	26/07/2018	11940	5996	ERR2241835	ERS2085280	ERS2085280	SAMEA104467338 ERS2085280	NL-PooledPig-F1-S212	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
802718001	302	SAMEA104467436	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294091	2018-01-11T15:12:14Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	15015	5989	ERR2241933	ERS2085378	ERS2085378	SAMEA104467436 ERS2085378	NL-PooledPig-F1-S310	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
802318001	302	SAMEA104467432	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294087	2018-01-11T15:12:14Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	14907	5984	ERR2241929	ERS2085374	ERS2085374	SAMEA104467432 ERS2085374	NL-PooledPig-F1-S306	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
208018001	302	SAMEA104467207	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293862	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14750	5977	ERR2241704	ERS2085149	ERS2085149	SAMEA104467207 ERS2085149	NL-PooledPig-F1-S81	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
601017001	302	SAMEA104467338	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297495	2018-01-11T15:12:12Z	Illumina HiSeq 3000	601017001_2	26/07/2018	11807	5968	ERR2245472	ERS2085280	ERS2085280	SAMEA104467338 ERS2085280	NL-PooledPig-F1-S212	pig	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
902618001	302	SAMEA104467475	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294130	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	15318	5964	ERR2241972	ERS2085417	ERS2085417	SAMEA104467475 ERS2085417	NL-PooledPig-F1-S349	poultry	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
320817001	302	SAMEA104467215	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293870	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14925	5958	ERR2241712	ERS2085157	ERS2085157	SAMEA104467215 ERS2085157	NL-PooledPig-F1-S89	pig	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
903118001	301	SAMEA104467480	sra	ncbi		ERX2294135	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	15007	5953	ERR2241977	ERS2085422	ERS2085422	SAMEA104467480 ERS2085422	NL-PooledPig-F1-S354	poultry	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
900217001	302	SAMEA104467451	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294106	2018-01-11T15:12:14Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12707	5952	ERR2241948	ERS2085393	ERS2085393	SAMEA104467451 ERS2085393	NL-PooledPig-F1-S325	pig	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
102717001	302	SAMEA104467151	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293806	2018-01-11T15:12:08Z	Illumina HiSeq 3000	102717001	25/07/2018	11974	5950	ERR2241648	ERS2085093	ERS2085093	SAMEA104467151 ERS2085093	NL-PooledPig-F1-S25	pig	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
902518001	302	SAMEA104467474	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294129	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	14794	5917	ERR2241971	ERS2085416	ERS2085416	SAMEA104467474 ERS2085416	NL-PooledPig-F1-S348	poultry	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
801817001	200	SAMEA104467427	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294082	2018-01-11T15:12:14Z	Illumina HiSeq 2500	Nextera TX	26/07/2018	8664	5915	ERR2241924	ERS2085369	ERS2085369	SAMEA104467427 ERS2085369	NL-PooledPig-F1-S301	pig	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
101218001	302	SAMEA104467137	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293792	2018-01-11T15:12:08Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12714	5911	ERR2241634	ERS2085079	ERS2085079	SAMEA104467137 ERS2085079	NL-PooledPig-F1-S11	poultry	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
102117001	302	SAMEA104467145	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297472	2018-01-11T15:12:08Z	Illumina HiSeq 3000	102117001_2	26/07/2018	11878	5909	ERR2245449	ERS2085087	ERS2085087	SAMEA104467145 ERS2085087	NL-PooledPig-F1-S19	pig	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
402018001	302	SAMEA104467266	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293921	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14588	5908	ERR2241763	ERS2085208	ERS2085208	SAMEA104467266 ERS2085208	NL-PooledPig-F1-S140	poultry	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
206118001	302	SAMEA104467189	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293844	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	15104	5903	ERR2241686	ERS2085131	ERS2085131	SAMEA104467189 ERS2085131	NL-PooledPig-F1-S63	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
401618001	302	SAMEA104467262	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293917	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14777	5903	ERR2241759	ERS2085204	ERS2085204	SAMEA104467262 ERS2085204	NL-PooledPig-F1-S136	poultry	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
503818001	302	SAMEA104467326	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293981	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	14673	5898	ERR2241823	ERS2085268	ERS2085268	SAMEA104467326 ERS2085268	NL-PooledPig-F1-S200	poultry	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
711618001	302	SAMEA104467405	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294060	2018-01-11T15:12:13Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12956	5894	ERR2241902	ERS2085347	ERS2085347	SAMEA104467405 ERS2085347	NL-PooledPig-F1-S279	poultry	Poland	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
701517001	302	SAMEA104467384	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294039	2018-01-11T15:12:13Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	11877	5885	ERR2241881	ERS2085326	ERS2085326	SAMEA104467384 ERS2085326	NL-PooledPig-F1-S258	pig	Poland	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
401518001	302	SAMEA104467261	sra	ncbi		ERX2293916	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14576	5883	ERR2241758	ERS2085203	ERS2085203	SAMEA104467261 ERS2085203	NL-PooledPig-F1-S135	poultry	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
710218001	302	SAMEA104467391	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294046	2018-01-11T15:12:13Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	14598	5882	ERR2241888	ERS2085333	ERS2085333	SAMEA104467391 ERS2085333	NL-PooledPig-F1-S265	poultry	Poland	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
102418001	302	SAMEA104467148	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293803	2018-01-11T15:12:08Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12976	5878	ERR2241645	ERS2085090	ERS2085090	SAMEA104467148 ERS2085090	NL-PooledPig-F1-S22	poultry	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
207518001	302	SAMEA104467202	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293857	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14750	5867	ERR2241699	ERS2085144	ERS2085144	SAMEA104467202 ERS2085144	NL-PooledPig-F1-S76	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
207918001	302	SAMEA104467206	sra	ncbi		ERX2293861	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14752	5856	ERR2241703	ERS2085148	ERS2085148	SAMEA104467206 ERS2085148	NL-PooledPig-F1-S80	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
501618001	302	SAMEA104467304	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293959	2018-01-11T15:12:11Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12892	5853	ERR2241801	ERS2085246	ERS2085246	SAMEA104467304 ERS2085246	NL-PooledPig-F1-S178	poultry	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
701817001	302	SAMEA104467387	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294042	2018-01-11T15:12:13Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	11615	5850	ERR2241884	ERS2085329	ERS2085329	SAMEA104467387 ERS2085329	NL-PooledPig-F1-S261	pig	Poland	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
207118001	302	SAMEA104467198	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293853	2018-01-11T15:12:09Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14852	5845	ERR2241695	ERS2085140	ERS2085140	SAMEA104467198 ERS2085140	NL-PooledPig-F1-S72	poultry	Germany	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
103018001	302	SAMEA104467154	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293809	2018-01-11T15:12:08Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14649	5840	ERR2241651	ERS2085096	ERS2085096	SAMEA104467154 ERS2085096	NL-PooledPig-F1-S28	poultry	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
321617001	302	SAMEA104467223	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293878	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	12122	5836	ERR2241720	ERS2085165	ERS2085165	SAMEA104467223 ERS2085165	NL-PooledPig-F1-S97	pig	France	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
401018001	302	SAMEA104467257	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293912	2018-01-11T15:12:10Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14494	5834	ERR2241754	ERS2085199	ERS2085199	SAMEA104467257 ERS2085199	NL-PooledPig-F1-S131	poultry	Spain	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
100717001	302	SAMEA104467133	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293788	2018-01-11T15:12:08Z	Illumina HiSeq 2500	100717001	25/07/2018	11754	5830	ERR2241630	ERS2085075	ERS2085075	SAMEA104467133 ERS2085075	NL-PooledPig-F1-S7	pig	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
103618001	302	SAMEA104467160	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293815	2018-01-11T15:12:08Z	Illumina HiSeq 3000	Nextera TX	25/07/2018	14171	5821	ERR2241657	ERS2085102	ERS2085102	SAMEA104467160 ERS2085102	NL-PooledPig-F1-S34	poultry	Netherlands	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
700517001	302	SAMEA104467374	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2297506	2018-01-11T15:12:13Z	Illumina HiSeq 3000	700517001_2	26/07/2018	11601	5816	ERR2245483	ERS2085316	ERS2085316	SAMEA104467374 ERS2085316	NL-PooledPig-F1-S248	pig	Poland	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
602318001	302	SAMEA104467351	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294006	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	12883	5814	ERR2241848	ERS2085293	ERS2085293	SAMEA104467351 ERS2085293	NL-PooledPig-F1-S225	poultry	Italy	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
503018001	302	SAMEA104467318	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2293973	2018-01-11T15:12:12Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	14732	5810	ERR2241815	ERS2085260	ERS2085260	SAMEA104467318 ERS2085260	NL-PooledPig-F1-S192	poultry	Belgium	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
901118001	302	SAMEA104467460	cloud.realign sra	gs ncbi	gs.US-EAST1	ERX2294115	2018-01-11T15:12:15Z	Illumina HiSeq 3000	Nextera TX	26/07/2018	14576	5810	ERR2241957	ERS2085402	ERS2085402	SAMEA104467460 ERS2085402	NL-PooledPig-F1-S334	poultry	Bulgaria	WGS	PRJEB22062	DTU-GE	DTU CGE	public	F corresponds to Farm number; S corresponds to sample number	ERC000013	DTU CGE	2018-07-24T17:03:10Z	public	300	PAIRED	RANDOM	METAGENOMIC	metagenome	ILLUMINA	25/07/2018	ERP024389	2015	gut	faeces	42.7339 N	25.4858 E	host-associated	metagenome	Gut microbiomes from 359 European pig and poultry herds (EFFORT)	Illumina HiSeq (shotgun)
